date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2025-12-18,4332.79,-0.11688564,0.07624297,-0.20080025,-0.034117844,-0.085820004,0.0045613623,0.10188305,0.011500451,-0.7414706,0.0,0.0,1.0,0.0
2025-12-19,4338.5,-0.09191048,0.060764555,-0.16712981,-0.034117844,-0.08377856,-0.041806627,0.07296328,0.015286107,-0.87288535,0.0,0.0,1.0,0.0
2025-12-22,4443.9,-0.07380115,0.043893524,-0.14370109,-0.034117844,-0.08229415,-0.0006586984,0.069279805,0.00606496,-0.8197517,0.0,0.0,1.0,0.0
2025-12-23,4484.84,-0.06670233,0.030628238,-0.10820694,-0.034117844,-0.08763995,-0.031623773,0.069357194,-0.0023827318,-0.36636722,0.0,0.0,1.0,0.0
2025-12-24,4479.55,-0.05630849,0.04697252,-0.10820694,0.013289982,-0.066818155,0.12149692,0.07618219,0.006704636,-0.041177817,0.0,0.0,1.0,0.0
2025-12-26,4531.53,-0.037295535,0.07119448,-0.10820694,0.06094692,-0.04046029,0.04765694,0.081215106,0.015145258,-0.27361834,0.0,0.0,1.0,0.0
2025-12-29,4331.96,0.009327855,0.10693375,-0.10820694,0.15719248,0.00031537382,0.096245565,0.0978273,0.03317972,-0.37441203,1.0,0.0,0.0,0.0
2025-12-30,4338.65,0.023773724,0.09682765,-0.10820694,0.15719248,-0.0006478779,-0.1615463,0.08756653,0.0373374,-0.43163332,0.0,0.0,1.0,0.0
2025-12-31,4319.01,0.022041569,0.09981044,-0.11686772,0.15719248,-0.024623971,-0.11251391,0.08385804,0.029634714,-1.1893367,0.0,0.0,1.0,0.0
2026-01-02,4332.95,0.005515683,0.10811669,-0.11686772,0.15719248,-0.03384875,0.047528278,0.085073896,0.026510935,-1.2244577,0.0,0.0,1.0,0.0
2026-01-05,4449.04,-0.02066206,0.10718175,-0.11686772,0.15719248,-0.041294727,-0.000602354,0.08622838,0.026264515,0.15209675,0.0,0.0,1.0,0.0
2026-01-06,4494.81,-0.04616637,0.058310654,-0.11686772,0.029670933,-0.026654549,0.099612735,0.086306214,0.0406283,-0.62376827,0.0,0.0,1.0,0.0
2026-01-07,4456.51,-0.018184343,0.10119339,-0.11686772,0.13555633,0.006809468,0.10588539,0.09595368,0.06466519,-0.97725004,1.0,0.0,0.0,0.0
2026-01-08,4477.48,0.023210647,0.092711024,-0.0699418,0.13555633,0.023993751,-0.045449093,0.09081926,0.07846946,-0.18825424,1.0,0.0,0.0,0.0
2026-01-09,4509.99,-0.018994909,0.16512783,-0.28036723,0.13555633,-0.038795758,-0.37047446,0.13221514,0.035303634,3.5914412,0.0,0.0,1.0,0.0
2026-01-12,4597.55,-0.034970198,0.17486559,-0.28036723,0.13555633,-0.06169964,0.13054897,0.13694096,0.011017807,3.6274047,0.0,0.0,1.0,0.0
2026-01-13,4586.59,-0.0706185,0.17655344,-0.28036723,0.13555633,-0.07962107,0.0012476793,0.124623775,-0.007212026,2.6592228,0.0,0.0,1.0,0.0
2026-01-14,4626.6,-0.14054249,0.13991614,-0.28036723,0.090107225,-0.107356496,-0.06549306,0.13194919,-0.033539847,2.1150968,0.0,0.0,1.0,0.0
2026-01-15,4615.99,-0.18766326,0.059223115,-0.28036723,-0.14549665,-0.11522479,0.06856699,0.13315837,-0.041520003,1.8441589,0.0,0.0,1.0,0.0
2026-01-16,4595.62,-0.13189432,0.07831505,-0.21406363,-0.0015225301,-0.09176807,0.14397411,0.13559231,-0.028565096,0.8638044,0.0,0.0,1.0,0.0
2026-01-19,4670.85,-0.12889591,0.077742144,-0.21406363,-0.0015225301,-0.10065094,-0.13330366,0.13684638,-0.027584024,-0.441006,0.0,0.0,1.0,0.0
2026-01-20,4763.63,-0.12737183,0.07733363,-0.21406363,-0.0015225301,-0.108964644,-0.0061239647,0.13193381,-0.030489266,-0.723564,0.0,0.0,1.0,0.0
2026-01-21,4831.32,-0.10137018,0.06103765,-0.14549665,-0.0015225301,-0.103825875,0.056894768,0.10383996,-0.021373326,-0.70965147,0.0,0.0,1.0,0.0
2026-01-22,4936.41,-0.12183057,0.0898657,-0.24779859,-0.0015225301,-0.13352737,-0.16374321,0.079699256,-0.04311466,-0.73082006,0.0,0.0,1.0,0.0
